review_id,review_body,stars,product_category
es_0623184,"Después de apenas un mes de uso, el soporte se ha partido por la pieza que abraza el manillar. La funda donde va el movil y que va sujeta al soporte también vibraba un poco, por mas que apretara el tornillo que la fija. En general, bastante decepcionado con el producto.",Negativa,wireless
es_0571165,"La compré para pegar una balda metálica en el baño y no me ha servido, no pega nada",Negativa,home_improvement
es_0755877,Decian que llegaria entre el 12 y el 16 de diciembre y hoy dia 18 aun estoy esperando a que llegue.,Negativa,other
es_0582782,No lo recibí. Me reembolsaron el dinero,Negativa,apparel
es_0254968,"Compré este aspirador tanto para casa como para el coche. En casa tenemos un perro que suelta muchísimo pelo. Con el aspirador, esperaba ahorrarme trabajo, pero no. No limpia bien. Al principio puse un buen comentario pero tengo que cambiarlo. Se enreda el pelo en el cepillo y tienes que estar quitandolo para limpiarlo. La luz que trae te sirve, si, pero no funciona como debería. Con una carga no da ni para la mitad del piso. Un cepillo que traía como accesorio, venía en mal estado (podéis ver las fotos) y tras ponerme en contacto con el vendedor me dijo que es lo que hay... Me dijo que estaba bien para funcionar... Vamos, de risa. Lo he devuelto. Por casi 200€ hay opciones mejores. Además, limpiar el depósito es un engorro. Hay que desmontar todo el aspirador para limpiarlo, incluyendo los filtros que se llenan con nada.",Negativa,home
es_0287342,ESTAMOS A MARTES Y AÚN NO HA LLEGADO.,Negativa,pc
es_0996566,"De alta presion nada, es un tubo metálico y no hace la función que comentan a la hora de venderlo, pues no crea presión ninguna solo la propia del agua",Negativa,home
es_0063592,"No las volvería a comprar. Compré el modelo que tiene un cojín, pensando que seria más cómoda que la que no lo trae. Pero mi sorpresa es que el cojín va pegado y no se puede sacar para limpiar. Con lo cual se llena de migas y porquería por los bordes que se va dificilmente. Yo las compré para la cocina y pensaba que al ser de plástico se podrían lavar fácilmente. Pero no es el caso. Se ensucian con mucha facilidad y Cojen manchas que cuestan de ir. El cojin es de imitacion a piel y es de calidad más bien mala. Las sillas tienen 3 meses y ya estan rotas. Se hizo un pequeño agujero en el cojín con la parte trasera de un pantalon que tenía adornos metalicos en los bolsillos. No las volvería a comprar. Parecen viejas y sólo tienen 3 meses. Por no hablar que me llegaron sin los herrajes y por suerte amazon se hizo cargo y para compensar me regaló un vale y yo compré los herrajes en una ferretería. Porque otra opción que me daban era devolver el producto y yo en su momento estaba muy interesada en ellas y no quería devolverlas porque había pillado una buena oferta. A día de hoy hubiera sido la mejor opción porque no estoy nada contenta con la compra.",Negativa,wireless
es_0659239,"Vino muy rápido, pero son bastante endebles, cuesta montar pq algunas piezas no encajan bien y otras las he tenido que pegar pq se desmontan constantemente, por lo demás es lo que necesitaba para mis zapatos",Negativa,furniture
es_0839166,La tapa es muy pequeña y no caben todos los tornillos,Negativa,home_improvement
es_0234590,Muy malo no merece la pena,Negativa,beauty
es_0490299,"El pedido no me llego en tiempo y forma, para colmo me ponen de escusa que mi dirección es errónea siendo eso incierto, tube problemas con ellos para que me hicieran el reembolso. Por mi mala experiencia no lo recomiendo sino todo lo contrario.",Negativa,apparel
es_0885369,Mal en todo .bo se puede tardar tanto tiempo y cuando no te llega el producto hechar la culpas a otros de por que no a llegado,Negativa,automotive
es_0371842,No es nada flexible. Cuesta mucho girarlo de un lado a otro y aparte es demasiado corto. Si intentas moverlo se te queda en las manos. Lamento haberlo comprado,Negativa,baby_product
es_0263124,Se oxidan y también se desprende la parte plástica al lavar en lavavajillas.,Negativa,kitchen
es_0444082,No me ha gustado nada porque no lo tengo todavía y el vendedor incumple totalmente las condiciones que pone con este artículo,Negativa,home_improvement
es_0933232,"Se despega con facilidad y es demasiado grueso, no me ha convencido, además ahora necesito una funda nueva porque la que tengo al ponerla despega el protector",Negativa,wireless
es_0726209,Mal muy mal. Lleno de arañazos y desperfectos.,Negativa,furniture
es_0045020,Buen producto pero cables muy débiles,Negativa,home
es_0059364,"Malísimo. No enrosca bien, se me a caído al suelo y se a soltado el envase individual con la proteína dentro. Calidad precio 👎👎👎👎",Negativa,sports
es_0223586,"Se enviaron defectuosos y el paquete fue devuelto. Nunca los recibí y me reembolsaron el dinero, deben tener cuidado con los paquetes que envían para que lleguen a destino en las condiciones que deberían",Negativa,home
es_0395371,"Bonita, pero muy fina. Tiene tacto seda, pero se transparenta un poco, es demasiado fina para usarla de toalla, pero para tapiz de pared sirve perfectamente",Negativa,home
es_0208939,"Este artículo no ha cumplido con mis expectativas. De hecho, no lo estoy usando. Menos mal que lo pude despegar sin problemas del movil aunque lo tengo guardado sin poder darle su uso.",Negativa,wireless
es_0111469,"Estan bien, pero con pocos lavados se ceden.",Negativa,drugstore
es_0373570,"El producto nunca llegó. Tuvo que solicitar la devolución del dinero, y me quede sin ello",Negativa,beauty
es_0422693,"Después de unos días de usarlo con normalidad, el agua sale con muchísimo olor y sabor a plástico. Lo voy a devolver. No me inspira confianza.",Negativa,kitchen
es_0170770,"No se ajusta a las curvas de los bordes de la pantalla. No ajusta al ponerlo ni se ajusta con el tiempo, se queda levantado, pero el teléfono es utilizable 100%.",Negativa,wireless
es_0539796,No sirve para nada. No se corresponden los km ni los pasos,Negativa,sports
es_0405167,"Todo vino bien pero al hacer una primera prueba de encendido de la Raspberry, me he dado cuenta de que el USB que incorpora el enchufe es tipo C, por lo tanto no es compatible. Me tocará comprar un adaptador.",Negativa,wireless
es_0354703,"No me ha gustado, pero para gustos los colores",Negativa,digital_ebook_purchase
es_0448771,No sirvió de nada. Después de 20 días y de comerselo seguíamos igual. Cambié a las trampas de toda la vida y llevo ya 14 pillados en 10 días. No lo compres.,Negativa,lawn_and_garden
es_0093150,"El producto no funciona, ni enciende... Además todavía estoy esperando el reembolso del producto.",Negativa,electronics
es_0266653,"Me quedé esperando el paquete todo el día porque me decía que llegaba ese día antes de las 20:00 después de quedarme esperando me mandan un mensaje que llegara de lunes a miércoles,por ese aspecto muy mal,, aún no me ha llegado para poder votar,,",Negativa,sports
es_0946810,"Se la he regalado a mi madre, y desde el minuto uno no cose, las instrucciones dejan que desear, aparte de estar en inglés y chino, son una caca, no la recomiendo en absoluto, mi madre me la ha devuelto, un chasco de máquina. Bajísima calidad, materiales pobres y en lineas generales una auténtica mierda. Dinero a la basura. Ni se os ocurra comprarla",Negativa,kitchen
es_0678571,"Este producto me ha sido cobrado pero no entregado, necesito la hoja de Gel de repuesto ya q solo me llego el electroestimulador",Negativa,sports
es_0091263,Se nos ha partido muy pronto,Negativa,pet_products
es_0686417,"No sirve para nada , no da frío le pones hielo y si lo mueves un poco más brusco de lo normal se sale todo te llena. No vale la pena",Negativa,home
es_0658257,"No me ha gustado la calidad del producto, parecen comprados del chino. Imagino que por ese precio no se puede pedir mucho más.",Negativa,drugstore
es_0981648,El producto llego aplastado y en mal estado todas las cajas estaban abiertas y aplastadas dentro .... Es la primera vez que me pasa en Amazon,Negativa,drugstore
es_0903080,Acabo de recibir mi cámara y la primera sorpresa a sido ver que no viene el estuche que todo el mundo comentaba que venía para guardar y transportar la cámara todo ordenadito. Del resto no puedo opinar todavía porque no me ha dado tiempo a probarla ya os diré.,Negativa,electronics
es_0882157,"Los he tenido que devolver. Al colocarlos los reconoció, imprimí una primera página pero con mezcla de tintas. Hice una limpieza de cabezales automática y ya no volvió a reconocer los cartuchos.",Negativa,office_product
es_0947752,"El teléfono muy mal, no recibe llamadas entrantes. Cuando realizas la llamada el sonido es muy bajo y apenas se oye, mientras realizas la llamada si quieres encender la pantalla para cortar la llamada no te deja y hasta que no cuelga la otra persona no puedes finalizar llamada. Muy mal",Negativa,wireless
es_0673439,"No la aconsejo para nada,no cubre la pantalla por mucho y ademas es muy molesta a la hora de utilizar el movil",Negativa,pc
es_0337452,"Llegó a tiempo y en perfecto estado al poco tiempo dejo de funcionar. Parecía que todo iba bien, pero no.",Negativa,video_games
es_0808678,"No estoy contenta,me enviaron uno que no era para el modelo que he comprado,por lo tanto es mas pequeño que el de mi terminal.Me puse en contacto con el vendedor y no me respondio al mensaje.",Negativa,wireless
es_0029088,"Hola Buenas tarde, estoy muy descontenta con esta compra. En general es de poca calidad. La barra que trae se doblo nada más estirarla, es muy blanda, he terminado comprando otra. El rodillo tampoco es de mucha calidad. Gracias.",Negativa,home_improvement
es_0773585,No sirve de nada. NO CAIGAN EN LA TRAMPA,Negativa,lawn_and_garden
es_0264663,"Este cojín nunca ha llegado a casa. Cambiaron 2 vece la fecha de entrega pero nada de nada. No se ha podido averiguar transportista ni nada. Hice la reclamación oportuna y me han devuelto el importe íntegro. En ese aspecto, supongo que es cosa de amazon, genial. Es la primera vez que no me llega algo de amazon. O sea que a este vendedor no le vuelvo a comprar.",Negativa,beauty
es_0448854,"Las instrucciones pésimas, muchas baldas venían con picotazos y estaban deformadas y montarlo es una pesadilla si no tienes mucha idea del tema. Aparte parece que alguien la había devuelto... no estaba perfecta.",Negativa,home_improvement
es_0016292,"Producto de poca calidad con acabados defectuosos No apto para niños pequeños ya que tiene astillas y restos de pintura Algunas partes de la madera vienen muy mal acabadas, dan la sensación de que dicha madera se va abrir o resquebrajar Las puertas no encajan bien Mala compra y muy cara visto la calidad",Negativa,toy
es_0945754,"En una tablet Samsung al abrirla y darle la vuelta se apaga, pensando que era problema de la tablet la lleve a la tienda y me dijeron que es problema de la funda que está imantada, probaron con otras fundas e iba bien, no sé si alguien más le pasará.",Negativa,wireless
es_0716358,"Pese a tener una calidad de audio aceptable, tras el paso de 1 mes se estropearon y dejó de escucharse un auricular.",Negativa,electronics
es_0725954,"Mucho más pequeños de lo que me imaginaba, si acaso para algún aperitivo tipo frutos secos",Negativa,home
es_0723077,No lo he recibido todavía,Negativa,furniture
es_0827913,"No funcionó, la entrega y el reenvolso perfect",Negativa,wireless
es_0939513,La verdad es q aun no lo lei pero es q eso de guia burros me parece feo tio es insultar directmente al que pretendes vender Si se q se basan en guia para dummies pero no no me vale,Negativa,book
es_0853024,Vinieron con una de las almohadillas que se colocan en el puente de la nariz sueltas y el enganche roto. Defectuosas. Inicié una devolución que no pude completar por fechas y nadie contactó para darme una solución a pesar de que informé del defecto. No las recomiendo.,Negativa,apparel
